NiKo
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
FaZe,mousesports, 13, 16,mrg,26,18,+8,1.23,Lost
FaZe,mousesports, 16, 13,inf,30,17,+13,1.53,Won
FaZe,North, 14, 16,inf,25,19,+6,1.20,Lost
FaZe,North, 16, 10,ovp,25,16,+9,1.50,Won
FaZe,HellRaisers, 9, 16,inf,24,17,+7,1.25,Lost
FaZe,HellRaisers, 17, 19,ovp,29,25,+4,1.30,Lost
FaZe,Astralis, 14, 16,ovp,8,21,-13,0.57,Lost
FaZe,Astralis, 12, 16,inf,22,18,+4,1.08,Lost
FaZe,Natus Vincere, 14, 16,ovp,25,24,+1,1.06,Lost
FaZe,Natus Vincere, 14, 16,inf,19,23,-4,0.94,Lost
FaZe,BIG, 16, 11,ovp,22,19,+3,1.35,Won
FaZe,BIG, 9, 16,cch,22,18,+4,1.16,Lost
FaZe,fnatic, 16, 11,inf,17,17,0,1.04,Won
FaZe,fnatic, 5, 16,mrg,7,16,-9,0.72,Lost
FaZe,ex-Space Soldiers, 16, 13,d2,24,15,+9,1.35,Won
FaZe,ex-Space Soldiers, 12, 16,inf,18,17,+1,1.04,Lost
FaZe,fnatic, 16, 6,inf,16,8,+8,1.51,Won
FaZe,fnatic, 16, 14,mrg,29,17,+12,1.52,Won
FaZe,LDLC, 14, 16,ovp,17,22,-5,0.94,Lost
FaZe,LDLC, 16, 14,trn,19,18,+1,1.08,Won
FaZe,OpTic, 16, 14,ovp,31,16,+15,1.56,Won
FaZe,OpTic, 12, 16,mrg,21,21,0,0.98,Lost
FaZe,AGO, 16, 3,trn,20,6,+14,1.94,Won
FaZe,AGO, 16, 5,inf,18,10,+8,1.46,Won
FaZe,Windigo, 16, 8,ovp,17,13,+4,1.24,Won
FaZe,Windigo, 16, 5,inf,8,14,-6,0.73,Won
FaZe,G2, 16, 14,ovp,25,19,+6,1.23,Won
FaZe,G2, 9, 16,inf,13,17,-4,0.93,Lost
FaZe,Astralis, 4, 16,d2,7,18,-11,0.38,Lost
FaZe,Astralis, 7, 16,mrg,15,17,-2,1.00,Lost
FaZe,NRG, 9, 16,mrg,14,21,-7,0.70,Lost
FaZe,NRG, 17, 19,inf,26,25,+1,1.11,Lost
FaZe,G2, 14, 16,cch,31,19,+12,1.64,Lost
FaZe,G2, 16, 5,mrg,22,12,+10,1.52,Lost
FaZe,G2, 13, 16,inf,20,19,+1,1.19,Lost
FaZe,Astralis, 12, 16,inf,14,21,-7,0.73,Lost
FaZe,Astralis, 14, 16,mrg,20,21,-1,1.01,Lost
FaZe,G2, 25, 22,d2,45,29,+16,1.38,Won
FaZe,G2, 16, 2,mrg,19,8,+11,1.73,Won
